,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
90,GO:BP,GO:0071621,granulocyte chemotaxis,1.5922310709139662e-20,True,"""The movement of a granulocyte in response to an external stimulus."" [GOC:rph]",129,1478,49,21031,0.033152909336941816,0.3798449612403101,Module Singleton,"['GO:0030595', 'GO:0097530']"
91,REAC,REAC:R-HSA-9658195,Leishmania infection,1.610636532020155e-20,True,Leishmania infection,215,982,71,10842,0.07230142566191446,0.3302325581395349,Module Singleton,['REAC:R-HSA-9824443']
92,REAC,REAC:R-HSA-9824443,Parasitic Infection Pathways,1.610636532020155e-20,True,Parasitic Infection Pathways,215,982,71,10842,0.07230142566191446,0.3302325581395349,Module Singleton,['REAC:R-HSA-5663205']
93,REAC,REAC:R-HSA-6798695,Neutrophil degranulation,1.729807919354603e-20,True,Neutrophil degranulation,476,982,114,10842,0.11608961303462322,0.23949579831932774,Module Singleton,['REAC:R-HSA-168249']
94,REAC,REAC:R-HSA-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,1.8328221233072026e-20,True,Fcgamma receptor (FCGR) dependent phagocytosis,140,982,56,10842,0.05702647657841141,0.4,Module Singleton,['REAC:R-HSA-168249']
95,GO:BP,GO:0019221,cytokine-mediated signaling pathway,2.807402211439091e-20,True,"""The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:19295629]",499,1478,103,21031,0.06968876860622462,0.20641282565130262,Module Singleton,"['GO:0007166', 'GO:0071345']"
96,GO:BP,GO:0002237,response to molecule of bacterial origin,2.863725670498009e-20,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by molecules of bacterial origin such as peptides derived from bacterial flagellin."" [GOC:rl, GOC:sm]",354,1478,84,21031,0.056833558863328824,0.23728813559322035,Module Singleton,"['GO:0009617', 'GO:0010033', 'GO:0043207']"
97,GO:BP,GO:0050865,regulation of cell activation,3.9808318616116654e-20,True,"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]",616,1478,117,21031,0.07916102841677942,0.18993506493506493,Module Singleton,"['GO:0001775', 'GO:0050794', 'GO:0051239']"
98,GO:BP,GO:0071310,cellular response to organic substance,4.9896888418821185e-20,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:mah]",1971,1478,256,21031,0.17320703653585928,0.12988330796549974,Module Singleton,"['GO:0010033', 'GO:0070887']"
99,GO:BP,GO:0048856,anatomical structure development,5.3179551624212036e-20,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]",5899,1478,585,21031,0.39580514208389717,0.09916935073741312,Module Singleton,['GO:0032502']
100,GO:BP,GO:0016477,cell migration,7.644642252691811e-20,True,"""The controlled self-propelled movement of a cell from one site to a destination guided by molecular cues."" [GOC:cjm, GOC:dph, GOC:ems, GOC:pf, Wikipedia:Cell_migration]",1496,1478,210,21031,0.14208389715832206,0.14037433155080214,Module Singleton,['GO:0048870']
101,HPA,HPA:0401331,rectum; mucosal lymphoid cells[≥Low],1.236594708779332e-19,True,rectum; mucosal lymphoid cells[≥Low],543,922,116,11019,0.12581344902386118,0.2136279926335175,Module Singleton,['HPA:0400000']
102,GO:BP,GO:0050789,regulation of biological process,1.2419925286856317e-19,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",12287,1478,1040,21031,0.7036535859269283,0.08464230487507121,Module Singleton,"['GO:0008150', 'GO:0065007']"
103,GO:BP,GO:0071345,cellular response to cytokine stimulus,2.0767338146830896e-19,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",839,1478,141,21031,0.09539918809201624,0.16805721096543505,Module Singleton,"['GO:0034097', 'GO:0071310']"
104,GO:MF,GO:0048018,receptor ligand activity,2.604231793923927e-19,True,"""The activity of a gene product that interacts with a receptor to effect a change in the activity of the receptor. Ligands may be produced by the same, or different, cell that expresses the receptor. Ligands may diffuse extracellularly from their point of origin to the receiving cell, or remain attached to an adjacent cell surface (e.g. Notch ligands)."" [GOC:kv, GOC:molecular_function_refactoring, GOC:pdt]",513,1449,103,20212,0.07108350586611456,0.20077972709551656,Module Singleton,"['GO:0005102', 'GO:0030546']"
105,GO:BP,GO:0032496,response to lipopolysaccharide,2.682976607090411e-19,True,"""Any process that results in a change in state or activity of an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipopolysaccharide stimulus; lipopolysaccharide is a major component of the cell wall of gram-negative bacteria."" [GOC:add, ISBN:0721601464]",336,1478,80,21031,0.05412719891745602,0.23809523809523808,Module Singleton,"['GO:0002237', 'GO:0033993', 'GO:1901700']"
106,GO:BP,GO:0032101,regulation of response to external stimulus,3.3856699080281337e-19,True,"""Any process that modulates the frequency, rate or extent of a response to an external stimulus."" [GOC:mah]",1077,1478,166,21031,0.11231393775372124,0.1541318477251625,Module Singleton,"['GO:0009605', 'GO:0048583']"
107,GO:BP,GO:0065007,biological regulation,3.473685689852502e-19,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",12680,1478,1064,21031,0.7198917456021651,0.08391167192429022,Module Singleton,['GO:0008150']
108,GO:BP,GO:0030593,neutrophil chemotaxis,4.2547140500441744e-19,True,"""The directed movement of a neutrophil cell, the most numerous polymorphonuclear leukocyte found in the blood, in response to an external stimulus, usually an infection or wounding."" [GOC:jl, ISBN:0198506732]",106,1478,43,21031,0.029093369418132613,0.4056603773584906,Module Singleton,"['GO:0071621', 'GO:1990266']"
109,GO:MF,GO:0030546,signaling receptor activator activity,6.507673008389548e-19,True,"""The function of interacting (directly or indirectly) with receptors such that the proportion of receptors in the active form is increased."" [GOC:ceb]",519,1449,103,20212,0.07108350586611456,0.19845857418111754,Module Singleton,"['GO:0030545', 'GO:0140677']"
110,GO:BP,GO:0065009,regulation of molecular function,1.0281981801825652e-18,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",1799,1478,236,21031,0.15967523680649526,0.1311839911061701,Module Singleton,['GO:0065007']
111,GO:BP,GO:1990266,neutrophil migration,1.0543643327355872e-18,True,"""The movement of a neutrophil within or between different tissues and organs of the body."" [PMID:1826836]",129,1478,47,21031,0.031799729364005415,0.3643410852713178,Module Singleton,['GO:0097530']
112,GO:CC,GO:0042613,MHC class II protein complex,2.446737731148388e-18,True,"""A transmembrane protein complex composed of an MHC class II alpha and MHC class II beta chain, and with or without a bound peptide or polysaccharide antigen."" [GOC:add, GOC:jl, ISBN:0120781859, PMID:15928678]",17,24,8,22097,0.3333333333333333,0.47058823529411764,Module 4,['GO:0042611']
113,GO:CC,GO:0009986,cell surface,2.8551577083246104e-18,True,"""The external part of the cell wall and/or plasma membrane."" [GOC:jl, GOC:mtg_sensu, GOC:sm]",903,1541,143,22097,0.0927968851395198,0.1583610188261351,Module Singleton,['GO:0110165']
114,GO:MF,GO:0030545,signaling receptor regulator activity,3.4570840858338863e-18,True,"""Binds to and modulates the activity of a receptor."" [GOC:ceb]",555,1449,106,20212,0.07315389924085576,0.19099099099099098,Module Singleton,['GO:0098772']
115,GO:BP,GO:0048584,positive regulation of response to stimulus,3.936676505984516e-18,True,"""Any process that activates, maintains or increases the rate of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",2274,1478,278,21031,0.1880920162381597,0.12225153913808268,Module Singleton,"['GO:0048518', 'GO:0048583', 'GO:0050896']"
116,KEGG,KEGG:04060,Cytokine-cytokine receptor interaction,4.24259098887346e-18,True,Cytokine-cytokine receptor interaction,291,746,78,8484,0.10455764075067024,0.26804123711340205,Module Singleton,['KEGG:00000']
117,GO:CC,GO:0140534,endoplasmic reticulum protein-containing complex,4.252479281803955e-18,True,"""A protein complex that is part of an endoplasmic reticulum."" [GOC:pg]",126,65,15,22097,0.23076923076923078,0.11904761904761904,Module 1,"['GO:0005783', 'GO:0032991']"
118,GO:MF,GO:0008009,chemokine activity,4.316118352244204e-18,True,"""The function of a family of small chemotactic cytokines; their name is derived from their ability to induce directed chemotaxis in nearby responsive cells. All chemokines possess a number of conserved cysteine residues involved in intramolecular disulfide bond formation. Some chemokines are considered pro-inflammatory and can be induced during an immune response to recruit cells of the immune system to a site of infection, while others are considered homeostatic and are involved in controlling the migration of cells during normal processes of tissue maintenance or development. Chemokines are found in all vertebrates, some viruses and some bacteria."" [GOC:BHF, GOC:rl, PMID:12183377, Wikipedia:Chemokine]",50,1449,29,20212,0.020013802622498276,0.58,Module Singleton,"['GO:0005125', 'GO:0042379']"
119,GO:BP,GO:0032103,positive regulation of response to external stimulus,5.379091991085017e-18,True,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",609,1478,112,21031,0.07577807848443843,0.1839080459770115,Module Singleton,"['GO:0009605', 'GO:0032101', 'GO:0048584']"
120,GO:CC,GO:0034774,secretory granule lumen,7.497963360805062e-18,True,"""The volume enclosed by the membrane of a secretory granule."" [GOC:rph]",320,1541,74,22097,0.048020765736534715,0.23125,Module Singleton,"['GO:0030141', 'GO:0060205']"
121,GO:MF,GO:0005515,protein binding,9.352178807979053e-18,True,"""Binding to a protein."" [GOC:go_curators]",14838,1449,1207,20212,0.8329882677708764,0.08134519477018466,Module Singleton,['GO:0005488']
122,GO:BP,GO:0001817,regulation of cytokine production,1.0413498710322108e-17,True,"""Any process that modulates the frequency, rate, or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",773,1478,130,21031,0.08795669824086604,0.16817593790426907,Module Singleton,"['GO:0001816', 'GO:0010468', 'GO:0051239']"
123,GO:BP,GO:0002697,regulation of immune effector process,1.1275411836546678e-17,True,"""Any process that modulates the frequency, rate, or extent of an immune effector process."" [GOC:add]",378,1478,83,21031,0.05615696887686062,0.21957671957671956,Module Singleton,"['GO:0002252', 'GO:0002682']"
124,GO:CC,GO:0060205,cytoplasmic vesicle lumen,1.3363986063145228e-17,True,"""The volume enclosed by a cytoplasmic vesicle."" [GOC:dph, GOC:vesicles]",323,1541,74,22097,0.048020765736534715,0.22910216718266255,Module Singleton,"['GO:0031410', 'GO:0031983', 'GO:0070013']"
125,GO:CC,GO:0031983,vesicle lumen,1.617330023526894e-17,True,"""The volume enclosed by the membrane or protein that forms a vesicle."" [GOC:mah, GOC:vesicles]",324,1541,74,22097,0.048020765736534715,0.22839506172839505,Module Singleton,"['GO:0031982', 'GO:0043233']"
126,GO:BP,GO:0032502,developmental process,1.6534596235613142e-17,True,"""A biological process whose specific outcome is the progression of an integrated living unit: an anatomical structure (which may be a subcellular structure, cell, tissue, or organ), or organism over time from an initial condition to a later condition."" [GOC:isa_complete]",6453,1478,617,21031,0.4174560216508796,0.09561444289477762,Module Singleton,['GO:0008150']
